player_id,team_id,player_name,nationality,raw_position,role_group,team_name,league_name,age,matches_played,games_started,minutes_played,nineties_played,goals,assists,expected_goals,expected_assisted_goals,tackles,interceptions,clearances,blocks,goals_against,saves,save_percentage,clean_sheets,goals_per_90,assists_per_90,tackles_per_90,interceptions_per_90,clearances_per_90,blocks_per_90,clean_sheets_per_90,goals_against_per_90,normalized_goals_per_90,normalized_assists_per_90,normalized_tackles_per_90,normalized_interceptions_per_90,normalized_clearances_per_90,normalized_blocks_per_90,normalized_save_percentage,normalized_clean_sheets_per_90,normalized_goals_against_per_90,raw_performance_score,performance_score,performance_percentile,performance_level,age_group,minutes_group,same_role_team_average,competition_status,decision,decision_reason,explanation
rúben_dias_manchester_city,manchester_city,Rúben Dias,pt POR,DF,Defender,Manchester City,eng Premier League,27.0,27,25,2271,25.2,0,0,1.5,0.3,17,20,71,23,0.0,0.0,0.0,0.0,0.0,0.0,0.6746031746031746,0.7936507936507937,2.8174603174603177,0.9126984126984128,0.0,0.0,0.0,0.0,0.0337301587301587,0.0793650793650793,0.2817460317460317,0.0912698412698412,0.0,0.0,0.0,0.4861111111111111,0.2430555555555555,12.02,Poor,Prime,HighMinutes,0.21356955368078248,Competitive,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Rúben Dias is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
pedro_neto_chelsea,chelsea,Pedro Neto,pt POR,FW,Forward,Chelsea,eng Premier League,24.0,35,24,2269,25.2,4,6,3.5,6.7,23,9,6,14,0.0,0.0,0.0,0.0,0.1587301587301587,0.2380952380952381,0.9126984126984128,0.3571428571428571,0.2380952380952381,0.5555555555555556,0.0,0.0,0.1609977324263038,0.4761904761904762,0.0912698412698412,0.1339285714285714,0.0714285714285714,0.0555555555555555,0.0,0.0,0.0,0.63718820861678,0.365280420969436,61.73,Good,Prime,HighMinutes,0.34348608279158077,Competitive,Keep,High minutes and at least promising role-based performance.,Pedro Neto is classified as Keep because: High minutes and at least promising role-based performance.
alphonse_areola_west_ham,west_ham,Alphonse Areola,fr FRA,GK,Goalkeeper,West Ham,eng Premier League,31.0,26,25,2260,25.1,0,0,0.0,0.0,2,0,15,0,41.0,77.0,64.3,5.0,0.0,0.0,0.0796812749003984,0.0,0.597609561752988,0.0,0.199203187250996,1.6334661354581672,0.0,0.0,0.1593625498007968,0.0,0.2656042496679947,0.0,0.643,0.0199203187250996,0.4083665338645418,0.2545537848605578,0.3286745326386761,43.18,Average,Senior,HighMinutes,0.34790017627759684,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Alphonse Areola is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
vitaly_janelt_brentford,brentford,Vitaly Janelt,de GER,MF,Midfielder,Brentford,eng Premier League,26.0,32,27,2254,25.0,1,3,0.8,2.2,38,27,53,33,0.0,0.0,0.0,0.0,0.04,0.12,1.52,1.08,2.12,1.32,0.0,0.0,0.06,0.18,0.076,0.432,0.0706666666666666,0.33,0.0,0.0,0.0,0.748,0.2914285714285715,52.73,Promising,Prime,HighMinutes,0.20296177596043155,Competitive,Keep,High minutes and at least promising role-based performance.,Vitaly Janelt is classified as Keep because: High minutes and at least promising role-based performance.
sander_berge_fulham,fulham,Sander Berge,no NOR,MF,Midfielder,Fulham,eng Premier League,26.0,31,26,2224,24.7,0,0,0.4,0.6,50,21,38,27,0.0,0.0,0.0,0.0,0.0,0.0,2.0242914979757085,0.8502024291497976,1.5384615384615383,1.0931174089068827,0.0,0.0,0.0,0.0,0.1012145748987854,0.340080971659919,0.0512820512820512,0.2732793522267207,0.0,0.0,0.0,0.4412955465587044,0.1719333298280667,18.18,Poor,Prime,HighMinutes,0.2163462039972217,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Sander Berge is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
john_mcginn_aston_villa,aston_villa,John McGinn,sct SCO,"MF,FW",AttMidWinger,Aston Villa,eng Premier League,29.0,34,27,2223,24.7,1,4,3.1,3.5,33,14,18,22,0.0,0.0,0.0,0.0,0.0404858299595141,0.1619433198380566,1.3360323886639676,0.5668016194331984,0.728744939271255,0.8906882591093118,0.0,0.0,0.0242914979757085,0.0647773279352226,0.0445344129554655,0.0850202429149797,0.0364372469635627,0.1781376518218623,0.0,0.0,0.0,0.1336032388663967,0.120242914979757,22.77,Poor,Prime,HighMinutes,0.16116245624208986,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","John McGinn is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
i̇lkay_gündoğan_manchester_city,manchester_city,İlkay Gündoğan,de GER,MF,Midfielder,Manchester City,eng Premier League,33.0,33,25,2223,24.7,1,6,3.2,3.5,25,13,23,15,0.0,0.0,0.0,0.0,0.0404858299595141,0.242914979757085,1.0121457489878545,0.5263157894736842,0.931174089068826,0.6072874493927126,0.0,0.0,0.0607287449392712,0.3643724696356276,0.0506072874493927,0.2105263157894736,0.0310391363022942,0.1518218623481781,0.0,0.0,0.0,0.6862348178137652,0.2673642147326358,44.55,Average,CriticalAge,HighMinutes,0.2914905259907109,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","İlkay Gündoğan is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
nicolas_jackson_chelsea,chelsea,Nicolas Jackson,sn SEN,FW,Forward,Chelsea,eng Premier League,23.0,30,28,2220,24.7,10,5,12.3,4.3,22,3,15,15,0.0,0.0,0.0,0.0,0.4048582995951417,0.2024291497975708,0.8906882591093118,0.1214574898785425,0.6072874493927126,0.6072874493927126,0.0,0.0,0.410641989589358,0.4048582995951417,0.0890688259109311,0.0455465587044534,0.1821862348178138,0.0607287449392712,0.0,0.0,0.0,0.8155002891844997,0.4675012577220597,79.01,Good,Prime,HighMinutes,0.34348608279158077,Competitive,Keep,High minutes and at least promising role-based performance.,Nicolas Jackson is classified as Keep because: High minutes and at least promising role-based performance.
jacob_greaves_ipswich_town,ipswich_town,Jacob Greaves,eng ENG,DF,Defender,Ipswich Town,eng Premier League,23.0,25,25,2205,24.5,1,0,1.3,0.3,40,21,148,41,0.0,0.0,0.0,0.0,0.0408163265306122,0.0,1.6326530612244898,0.8571428571428571,6.040816326530612,1.673469387755102,0.0,0.0,0.1183673469387754,0.0,0.0816326530612245,0.0857142857142857,0.6040816326530611,0.1673469387755102,0.0,0.0,0.0,0.9387755102040816,0.4693877551020408,84.15,Good,Prime,HighMinutes,0.34074415498568383,Competitive,Keep,High minutes and at least promising role-based performance.,Jacob Greaves is classified as Keep because: High minutes and at least promising role-based performance.
dominic_solanke_tottenham,tottenham,Dominic Solanke,eng ENG,FW,Forward,Tottenham,eng Premier League,26.0,27,25,2201,24.5,9,3,10.9,2.9,18,1,23,20,0.0,0.0,0.0,0.0,0.3673469387755102,0.1224489795918367,0.7346938775510204,0.0408163265306122,0.9387755102040816,0.8163265306122449,0.0,0.0,0.3725947521865889,0.2448979591836734,0.073469387755102,0.0153061224489795,0.2816326530612245,0.0816326530612245,0.0,0.0,0.0,0.6174927113702624,0.3539895975861408,58.02,Promising,Prime,HighMinutes,0.417284721434607,Blocked,Keep,High minutes and at least promising role-based performance.,Dominic Solanke is classified as Keep because: High minutes and at least promising role-based performance.
alejandro_garnacho_manchester_utd,manchester_utd,Alejandro Garnacho,ar ARG,"MF,FW",AttMidWinger,Manchester Utd,eng Premier League,20.0,36,23,2199,24.4,6,2,7.3,4.5,30,13,11,19,0.0,0.0,0.0,0.0,0.2459016393442623,0.0819672131147541,1.2295081967213115,0.5327868852459017,0.4508196721311475,0.778688524590164,0.0,0.0,0.1475409836065573,0.0327868852459016,0.040983606557377,0.0799180327868852,0.0225409836065573,0.1557377049180328,0.0,0.0,0.0,0.2213114754098361,0.1991803278688524,46.53,Average,Young,HighMinutes,0.24115565951740756,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Alejandro Garnacho is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
mateo_kovačić_manchester_city,manchester_city,Mateo Kovačić,hr CRO,MF,Midfielder,Manchester City,eng Premier League,30.0,31,25,2198,24.4,6,2,1.9,3.6,69,24,21,20,0.0,0.0,0.0,0.0,0.2459016393442623,0.0819672131147541,2.8278688524590168,0.9836065573770492,0.8606557377049181,0.819672131147541,0.0,0.0,0.3688524590163935,0.1229508196721311,0.1413934426229508,0.3934426229508197,0.0286885245901639,0.2049180327868852,0.0,0.0,0.0,1.0266393442622952,0.3999893549073878,86.36,Good,Senior,HighMinutes,0.2914905259907109,Competitive,Keep,High minutes and at least promising role-based performance.,Mateo Kovačić is classified as Keep because: High minutes and at least promising role-based performance.
callum_hudson-odoi_nott'ham_forest,nott'ham_forest,Callum Hudson-Odoi,eng ENG,"FW,MF",AttMidWinger,Nott'ham Forest,eng Premier League,23.0,31,25,2194,24.4,5,2,2.5,2.7,22,13,12,11,0.0,0.0,0.0,0.0,0.2049180327868852,0.0819672131147541,0.9016393442622952,0.5327868852459017,0.4918032786885246,0.4508196721311475,0.0,0.0,0.1229508196721311,0.0327868852459016,0.0300546448087431,0.0799180327868852,0.0245901639344262,0.0901639344262295,0.0,0.0,0.0,0.1857923497267759,0.1672131147540983,36.63,Poor,Prime,HighMinutes,0.19362772956813856,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Callum Hudson-Odoi is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
lewis_hall_newcastle_utd,newcastle_utd,Lewis Hall,eng ENG,DF,Defender,Newcastle Utd,eng Premier League,19.0,27,24,2189,24.3,0,4,0.4,4.3,58,18,75,33,0.0,0.0,0.0,0.0,0.0,0.1646090534979424,2.3868312757201644,0.7407407407407407,3.0864197530864197,1.3580246913580247,0.0,0.0,0.0,0.5596707818930041,0.1193415637860082,0.074074074074074,0.3086419753086419,0.1358024691358024,0.0,0.0,0.0,0.6378600823045266,0.3189300411522633,37.7,Poor,Young,HighMinutes,0.37220444366285127,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Lewis Hall is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
bilal_el_khannouss_leicester_city,leicester_city,Bilal El Khannouss,ma MAR,"MF,FW",AttMidWinger,Leicester City,eng Premier League,20.0,32,27,2182,24.2,2,3,1.3,4.6,50,6,10,22,0.0,0.0,0.0,0.0,0.0826446280991735,0.1239669421487603,2.066115702479339,0.2479338842975206,0.4132231404958678,0.9090909090909092,0.0,0.0,0.0495867768595041,0.0495867768595041,0.0688705234159779,0.0371900826446281,0.0206611570247933,0.1818181818181818,0.0,0.0,0.0,0.1680440771349862,0.1512396694214876,31.68,Poor,Young,HighMinutes,0.16518247401583577,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Bilal El Khannouss is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
brennan_johnson_tottenham,tottenham,Brennan Johnson,wls WAL,FW,Forward,Tottenham,eng Premier League,23.0,33,24,2177,24.2,11,3,10.4,2.3,39,4,14,25,0.0,0.0,0.0,0.0,0.4545454545454546,0.1239669421487603,1.6115702479338845,0.1652892561983471,0.578512396694215,1.0330578512396695,0.0,0.0,0.4610389610389611,0.2479338842975206,0.1611570247933884,0.0619834710743801,0.1735537190082644,0.1033057851239669,0.0,0.0,0.0,0.7089728453364817,0.4064323474575813,69.14,Good,Prime,HighMinutes,0.417284721434607,Blocked,Keep,High minutes and at least promising role-based performance.,Brennan Johnson is classified as Keep because: High minutes and at least promising role-based performance.
boubakary_soumaré_leicester_city,leicester_city,Boubakary Soumaré,fr FRA,MF,Midfielder,Leicester City,eng Premier League,25.0,31,25,2171,24.1,0,0,0.3,0.4,37,27,34,22,0.0,0.0,0.0,0.0,0.0,0.0,1.5352697095435683,1.120331950207469,1.4107883817427385,0.9128630705394192,0.0,0.0,0.0,0.0,0.0767634854771784,0.4481327800829875,0.0470262793914246,0.2282157676348547,0.0,0.0,0.0,0.524896265560166,0.2045050385299348,23.64,Poor,Prime,HighMinutes,0.18335712686222852,Competitive,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Boubakary Soumaré is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
guglielmo_vicario_tottenham,tottenham,Guglielmo Vicario,it ITA,GK,Goalkeeper,Tottenham,eng Premier League,27.0,24,24,2160,24.0,0,0,0.0,0.0,0,1,14,0,37.0,67.0,64.7,4.0,0.0,0.0,0.0,0.0416666666666666,0.5833333333333334,0.0,0.1666666666666666,1.5416666666666667,0.0,0.0,0.0,0.625,0.2592592592592593,0.0,0.647,0.0166666666666666,0.3854166666666667,0.27825,0.3377884615384615,50.0,Promising,Prime,HighMinutes,0.294341804029304,Competitive,Keep,High minutes and at least promising role-based performance.,Guglielmo Vicario is classified as Keep because: High minutes and at least promising role-based performance.
flynn_downes_southampton,southampton,Flynn Downes,eng ENG,MF,Midfielder,Southampton,eng Premier League,25.0,27,25,2151,23.9,1,0,0.6,1.1,49,32,51,28,0.0,0.0,0.0,0.0,0.0418410041841004,0.0,2.0502092050209204,1.3389121338912136,2.1338912133891212,1.171548117154812,0.0,0.0,0.0627615062761506,0.0,0.102510460251046,0.5355648535564854,0.0711297071129707,0.2928870292887029,0.0,0.0,0.0,0.7008368200836821,0.2730533065261099,48.18,Average,Prime,HighMinutes,0.2996748321784808,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Flynn Downes is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
matthijs_de_ligt_manchester_utd,manchester_utd,Matthijs de Ligt,nl NED,DF,Defender,Manchester Utd,eng Premier League,24.0,29,25,2123,23.6,2,0,2.5,0.3,30,33,96,29,0.0,0.0,0.0,0.0,0.0847457627118644,0.0,1.271186440677966,1.3983050847457623,4.067796610169491,1.2288135593220335,0.0,0.0,0.2457627118644067,0.0,0.0635593220338983,0.1398305084745762,0.4067796610169491,0.1228813559322033,0.0,0.0,0.0,0.733050847457627,0.3665254237288135,58.47,Promising,Prime,HighMinutes,0.33137093994753924,Competitive,Keep,High minutes and at least promising role-based performance.,Matthijs de Ligt is classified as Keep because: High minutes and at least promising role-based performance.
ryan_christie_bournemouth,bournemouth,Ryan Christie,sct SCO,MF,Midfielder,Bournemouth,eng Premier League,29.0,29,27,2117,23.5,2,3,1.8,3.5,54,30,51,44,0.0,0.0,0.0,0.0,0.0851063829787234,0.1276595744680851,2.297872340425532,1.2765957446808511,2.1702127659574466,1.872340425531915,0.0,0.0,0.1276595744680851,0.1914893617021276,0.1148936170212766,0.5106382978723405,0.0723404255319148,0.4680851063829787,0.0,0.0,0.0,0.9446808510638298,0.3680574744404532,75.45,Good,Prime,HighMinutes,0.4062551291044641,Blocked,Keep,High minutes and at least promising role-based performance.,Ryan Christie is classified as Keep because: High minutes and at least promising role-based performance.
danny_welbeck_brighton,brighton,Danny Welbeck,eng ENG,FW,Forward,Brighton,eng Premier League,33.0,30,24,2115,23.5,10,4,9.6,1.4,26,5,14,19,0.0,0.0,0.0,0.0,0.425531914893617,0.1702127659574468,1.1063829787234043,0.2127659574468085,0.5957446808510638,0.8085106382978723,0.0,0.0,0.4316109422492401,0.3404255319148936,0.1106382978723404,0.0797872340425532,0.1787234042553191,0.0808510638297872,0.0,0.0,0.0,0.7720364741641337,0.442584788093656,71.6,Good,CriticalAge,HighMinutes,0.2193133039085653,Competitive,Keep,High minutes and at least promising role-based performance.,Danny Welbeck is classified as Keep because: High minutes and at least promising role-based performance.
emerson_palmieri_west_ham,west_ham,Emerson Palmieri,it ITA,DF,Defender,West Ham,eng Premier League,29.0,31,26,2113,23.5,2,1,2.0,1.5,60,21,59,32,0.0,0.0,0.0,0.0,0.0851063829787234,0.0425531914893617,2.5531914893617023,0.8936170212765957,2.5106382978723403,1.3617021276595744,0.0,0.0,0.2468085106382978,0.1446808510638297,0.1276595744680851,0.0893617021276595,0.251063829787234,0.1361702127659574,0.0,0.0,0.0,0.6042553191489362,0.3021276595744681,28.96,Poor,Prime,HighMinutes,0.32336264326057407,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Emerson Palmieri is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
son_heung-min_tottenham,tottenham,Son Heung-min,kr KOR,FW,Forward,Tottenham,eng Premier League,32.0,30,24,2110,23.4,7,9,7.2,8.2,17,5,17,11,0.0,0.0,0.0,0.0,0.2991452991452991,0.3846153846153846,0.7264957264957266,0.2136752136752137,0.7264957264957266,0.4700854700854701,0.0,0.0,0.3034188034188034,0.7692307692307693,0.0726495726495726,0.0801282051282051,0.2179487179487179,0.047008547008547,0.0,0.0,0.0,1.0726495726495726,0.6149170404466321,92.59,Good,Senior,HighMinutes,0.417284721434607,Competitive,Keep,High minutes and at least promising role-based performance.,Son Heung-min is classified as Keep because: High minutes and at least promising role-based performance.
matt_doherty_wolves,wolves,Matt Doherty,ie IRL,DF,Defender,Wolves,eng Premier League,32.0,30,25,2109,23.4,2,1,1.0,1.5,38,22,102,28,0.0,0.0,0.0,0.0,0.0854700854700854,0.0427350427350427,1.623931623931624,0.9401709401709404,4.3589743589743595,1.1965811965811963,0.0,0.0,0.2478632478632478,0.1452991452991453,0.0811965811965812,0.094017094017094,0.4358974358974359,0.1196581196581196,0.0,0.0,0.0,0.7307692307692308,0.3653846153846154,57.38,Promising,Senior,HighMinutes,0.35222676263934233,Competitive,Keep,High minutes and at least promising role-based performance.,Matt Doherty is classified as Keep because: High minutes and at least promising role-based performance.
will_hughes_crystal_palace,crystal_palace,Will Hughes,eng ENG,MF,Midfielder,Crystal Palace,eng Premier League,29.0,33,24,2108,23.4,0,3,1.1,3.1,66,22,28,31,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,2.8205128205128207,0.9401709401709404,1.1965811965811963,1.324786324786325,0.0,0.0,0.0,0.1923076923076923,0.141025641025641,0.3760683760683761,0.0398860398860398,0.3311965811965812,0.0,0.0,0.0,0.7094017094017095,0.2763902763902764,50.91,Promising,Prime,HighMinutes,0.40305694297822864,Blocked,Keep,High minutes and at least promising role-based performance.,Will Hughes is classified as Keep because: High minutes and at least promising role-based performance.
lewis_dunk_brighton,brighton,Lewis Dunk,eng ENG,DF,Defender,Brighton,eng Premier League,32.0,25,23,2083,23.1,0,0,0.8,0.5,17,13,79,28,0.0,0.0,0.0,0.0,0.0,0.0,0.7359307359307359,0.5627705627705627,3.41991341991342,1.2121212121212122,0.0,0.0,0.0,0.0,0.0367965367965367,0.0562770562770562,0.3419913419913419,0.1212121212121212,0.0,0.0,0.0,0.5562770562770563,0.2781385281385281,20.22,Poor,Senior,HighMinutes,0.3459587788213042,Blocked,Sell,"Regular minutes, poor role-based performance, and older than 29.","Lewis Dunk is classified as Sell because: Regular minutes, poor role-based performance, and older than 29."
jack_harrison_everton,everton,Jack Harrison,eng ENG,FW,Forward,Everton,eng Premier League,27.0,34,24,2076,23.1,1,0,3.5,3.7,32,10,35,18,0.0,0.0,0.0,0.0,0.0432900432900432,0.0,1.3852813852813852,0.4329004329004329,1.5151515151515151,0.7792207792207791,0.0,0.0,0.043908472479901,0.0,0.1385281385281385,0.1623376623376623,0.4545454545454545,0.0779220779220779,0.0,0.0,0.0,0.043908472479901,0.0251713780868618,25.93,Poor,Prime,HighMinutes,0.12286746884340932,Blocked,Monitor,"No strong keep, loan, sell, or give-more-chances rule was triggered.","Jack Harrison is classified as Monitor because: No strong keep, loan, sell, or give-more-chances rule was triggered."
